nominal_head_id,nominal_head_lemma,nominal_head_upos,dependent_id,dependent_lemma,dependent_upos,dependent_deprel,distance,position,num_dependents_nominal,num_dependents_dependent,ezafe_label,is_verbal,source_file
11.0,gyān-dārišnīh,NOUN,12.0,parwarišnīg,NOUN,nmod,1.0,after,1,2,2,0,Dk5_B.conllu
12.0,parwarišnīg,NOUN,17.0,sālārīh,NOUN,acl:relcl,5.0,after,1,5,1,0,Dk5_B.conllu
17.0,sālārīh,NOUN,13.0,ī,SCONJ,mark,4.0,before,4,1,2,0,Dk5_B.conllu
17.0,sālārīh,NOUN,14.0,ōy,PRON,nmod,3.0,before,4,1,2,0,Dk5_B.conllu
17.0,sālārīh,NOUN,15.0,dēnīg,NOUN,advcl,2.0,before,4,1,2,0,Dk5_B.conllu
17.0,sālārīh,NOUN,16.0,andar,ADP,case,1.0,before,4,1,2,0,Dk5_B.conllu
4.0,xwurdag,NOUN,2.0,any,DET,det,2.0,before,2,1,2,0,Dk5_B.conllu
4.0,xwurdag,NOUN,3.0,abārīg,DET,det,1.0,before,2,1,2,0,Dk5_B.conllu
2.0,xwēdōdah,NOUN,1.0,abar,ADP,case,1.0,before,2,1,2,0,Dk5_B.conllu
2.0,xwēdōdah,NOUN,9.0,paydāgēnīdan,VERB,advcl,7.0,after,2,5,2,1,Dk5_B.conllu
3.0,ēwēnag,NOUN,2.0,ēč,DET,det,1.0,before,1,1,2,0,Dk5_B.conllu
8.0,kunišnīh,NOUN,7.0,pad,ADP,case,1.0,before,1,1,2,0,Dk5_B.conllu
9.0,čim,NOUN,6.0,tā,SCONJ,mark,3.0,before,2,1,2,0,Dk5_B.conllu
9.0,čim,NOUN,8.0,kunišnīh,NOUN,obl,1.0,before,2,2,2,0,Dk5_B.conllu
2.0,warzišnīh,NOUN,1.0,mardōm,NOUN,nmod,1.0,before,4,1,2,0,Dk5_B.conllu
2.0,warzišnīh,NOUN,3.0,=iz,ADV,advmod,1.0,after,4,1,2,0,Dk5_B.conllu
2.0,warzišnīh,NOUN,6.0,bun,NOUN,nmod,4.0,after,4,1,2,0,Dk5_B.conllu
2.0,warzišnīh,NOUN,9.0,ēwēnag,NOUN,nmod,7.0,after,4,5,1,0,Dk5_B.conllu
9.0,ēwēnag,NOUN,4.0,ī,DET,det,5.0,before,4,1,2,0,Dk5_B.conllu
9.0,ēwēnag,NOUN,5.0,az1,ADP,case,4.0,before,4,1,2,0,Dk5_B.conllu
9.0,ēwēnag,NOUN,7.0,pad,ADP,case,2.0,before,4,1,2,0,Dk5_B.conllu
9.0,ēwēnag,NOUN,8.0,ham,DET,det,1.0,before,4,1,2,0,Dk5_B.conllu
11.0,dādār,NOUN,10.0,az1,ADP,case,1.0,before,1,1,2,0,Dk5_B.conllu
2.0,dārišn,NOUN,1.0,pēšēmālīg,ADJ,amod,1.0,before,2,1,2,0,Dk5_B.conllu
2.0,dārišn,NOUN,5.0,ōy,PRON,nmod,3.0,after,2,3,1,0,Dk5_B.conllu
5.0,ōy,PRON,3.0,ī,DET,det,2.0,before,2,1,2,0,Dk5_B.conllu
5.0,ōy,PRON,4.0,pad,ADP,case,1.0,before,2,1,2,0,Dk5_B.conllu
4.0,dagr-uzmōgīh,NOUN,1.0,ud,CCONJ,cc,3.0,before,3,1,2,0,Dk5_B.conllu
4.0,dagr-uzmōgīh,NOUN,2.0,pas,ADV,advmod,2.0,before,3,1,2,0,Dk5_B.conllu
4.0,dagr-uzmōgīh,NOUN,19.0,madan,VERB,acl,15.0,after,3,6,1,1,Dk5_B.conllu
8.0,hudahišnīh,NOUN,6.0,pad,ADP,case,2.0,before,2,1,2,0,Dk5_B.conllu
8.0,hudahišnīh,NOUN,7.0,=iz,ADV,advmod,1.0,before,2,1,2,0,Dk5_B.conllu
9.0,abzāyišn,NOUN,14.0,bun-warzišnīh,NOUN,nmod,5.0,after,1,5,1,0,Dk5_B.conllu
14.0,bun-warzišnīh,NOUN,10.0,ī,DET,det,4.0,before,4,1,2,0,Dk5_B.conllu
14.0,bun-warzišnīh,NOUN,11.0,pad,ADP,case,3.0,before,4,1,2,0,Dk5_B.conllu
14.0,bun-warzišnīh,NOUN,12.0,ān,DET,det,2.0,before,4,1,2,0,Dk5_B.conllu
14.0,bun-warzišnīh,NOUN,13.0,ōwōn,ADV,advmod,1.0,before,4,1,2,0,Dk5_B.conllu
18.0,was-maragīh,NOUN,17.0,ō,ADP,case,1.0,before,1,1,2,0,Dk5_B.conllu
2.0,meh-xwarrahīh,NOUN,4.0,meh-xwēškārīh,NOUN,conj,2.0,after,2,2,2,0,Dk5_B.conllu
2.0,meh-xwarrahīh,NOUN,8.0,wehīh,NOUN,conj,6.0,after,2,5,2,0,Dk5_B.conllu
4.0,meh-xwēškārīh,NOUN,3.0,ud,CCONJ,cc,1.0,before,1,1,2,0,Dk5_B.conllu
8.0,wehīh,NOUN,5.0,ud,CCONJ,cc,3.0,before,4,1,2,0,Dk5_B.conllu
8.0,wehīh,NOUN,6.0,any,DET,det,2.0,before,4,1,2,0,Dk5_B.conllu
8.0,wehīh,NOUN,7.0,abārīg,DET,det,1.0,before,4,1,2,0,Dk5_B.conllu
8.0,wehīh,NOUN,10.0,pahlomīh,NOUN,conj,2.0,after,4,2,2,0,Dk5_B.conllu
10.0,pahlomīh,NOUN,9.0,ud,CCONJ,cc,1.0,before,1,1,2,0,Dk5_B.conllu
11.0,mardōm,NOUN,1.0,ud,CCONJ,cc,10.0,before,3,1,2,0,Dk5_B.conllu
11.0,mardōm,NOUN,2.0,meh-xwarrahīh,NOUN,nsubj,9.0,before,3,3,2,0,Dk5_B.conllu
11.0,mardōm,NOUN,18.0,dāštan,VERB,advcl,7.0,after,3,6,2,1,Dk5_B.conllu
16.0,warzišn,NOUN,15.0,ham,DET,det,1.0,before,2,1,2,0,Dk5_B.conllu
16.0,warzišn,NOUN,19.0,hukārīh,NOUN,acl,3.0,after,2,10,2,0,Dk5_B.conllu
19.0,hukārīh,NOUN,21.0,paywand,NOUN,nmod,2.0,after,9,3,1,0,Dk5_B.conllu
19.0,hukārīh,NOUN,26.0,xūb-darišnīh,NOUN,conj,7.0,after,9,3,2,0,Dk5_B.conllu
19.0,hukārīh,NOUN,29.0,weh-parwarišnīh,NOUN,conj,10.0,after,9,3,2,0,Dk5_B.conllu
19.0,hukārīh,NOUN,32.0,weh-pānagīh,NOUN,conj,13.0,after,9,3,2,0,Dk5_B.conllu
19.0,hukārīh,NOUN,39.0,hunsandīh,NOUN,conj,20.0,after,9,5,2,0,Dk5_B.conllu
19.0,hukārīh,NOUN,46.0,husāzagīh,NOUN,conj,27.0,after,9,4,2,0,Dk5_B.conllu
19.0,hukārīh,NOUN,51.0,akārdāgīh,NOUN,conj,32.0,after,9,2,2,0,Dk5_B.conllu
19.0,hukārīh,NOUN,53.0,hukadagīgīh,NOUN,conj,34.0,after,9,6,2,0,Dk5_B.conllu
19.0,hukārīh,NOUN,70.0,xōg,NOUN,conj,51.0,after,9,6,2,0,Dk5_B.conllu
21.0,paywand,NOUN,20.0,ī,DET,det,1.0,before,2,1,2,0,Dk5_B.conllu
21.0,paywand,NOUN,22.0,xūb-paywastārīh,ADJ,amod,1.0,after,2,2,2,0,Dk5_B.conllu
26.0,xūb-darišnīh,NOUN,25.0,ud,CCONJ,cc,1.0,before,2,1,2,0,Dk5_B.conllu
26.0,xūb-darišnīh,NOUN,27.0,mihr,NOUN,nmod,1.0,after,2,1,2,0,Dk5_B.conllu
29.0,weh-parwarišnīh,NOUN,28.0,ud,CCONJ,cc,1.0,before,2,1,2,0,Dk5_B.conllu
29.0,weh-parwarišnīh,NOUN,31.0,frazand,NOUN,nmod,2.0,after,2,2,1,0,Dk5_B.conllu
31.0,frazand,NOUN,30.0,ī,DET,det,1.0,before,1,1,2,0,Dk5_B.conllu
32.0,weh-pānagīh,NOUN,34.0,zādag,NOUN,nmod,2.0,after,2,2,1,0,Dk5_B.conllu
32.0,weh-pānagīh,NOUN,37.0,xwēšāwandīh,NOUN,nmod,5.0,after,2,3,2,0,Dk5_B.conllu
34.0,zādag,NOUN,33.0,ī,DET,det,1.0,before,1,1,2,0,Dk5_B.conllu
37.0,xwēšāwandīh,NOUN,35.0,pad,ADP,case,2.0,before,2,1,2,0,Dk5_B.conllu
37.0,xwēšāwandīh,NOUN,36.0,dō-bandīg,ADJ,amod,1.0,before,2,1,2,0,Dk5_B.conllu
39.0,hunsandīh,NOUN,38.0,ud,CCONJ,cc,1.0,before,4,1,2,0,Dk5_B.conllu
39.0,hunsandīh,NOUN,41.0,awēšān,PRON,nmod,2.0,after,4,2,1,0,Dk5_B.conllu
39.0,hunsandīh,NOUN,42.0,ēk,NUM,nmod,3.0,after,4,1,2,0,Dk5_B.conllu
39.0,hunsandīh,NOUN,44.0,did,PRON,nmod,5.0,after,4,2,2,0,Dk5_B.conllu
41.0,awēšān,PRON,40.0,ī,DET,det,1.0,before,1,1,2,0,Dk5_B.conllu
44.0,did,PRON,43.0,abar,ADP,case,1.0,before,1,1,2,0,Dk5_B.conllu
46.0,husāzagīh,NOUN,45.0,ud,CCONJ,cc,1.0,before,3,1,2,0,Dk5_B.conllu
46.0,husāzagīh,NOUN,48.0,awēšān,PRON,nmod,2.0,after,3,1,2,0,Dk5_B.conllu
46.0,husāzagīh,NOUN,49.0,āgenēn,ADV,advmod,3.0,after,3,2,1,0,Dk5_B.conllu
51.0,akārdāgīh,NOUN,50.0,ud,CCONJ,cc,1.0,before,1,1,2,0,Dk5_B.conllu
53.0,hukadagīgīh,NOUN,52.0,ud,CCONJ,cc,1.0,before,5,1,2,0,Dk5_B.conllu
53.0,hukadagīgīh,NOUN,55.0,awēšān,PRON,nmod,2.0,after,5,1,2,0,Dk5_B.conllu
53.0,hukadagīgīh,NOUN,57.0,zādag,NOUN,nmod,4.0,after,5,3,1,0,Dk5_B.conllu
53.0,hukadagīgīh,NOUN,61.0,būm,NOUN,nmod,8.0,after,5,4,2,0,Dk5_B.conllu
53.0,hukadagīgīh,NOUN,66.0,būm,NOUN,nmod,13.0,after,5,5,2,0,Dk5_B.conllu
57.0,zādag,NOUN,54.0,ī,DET,det,3.0,before,2,1,2,0,Dk5_B.conllu
57.0,zādag,NOUN,56.0,xwēš,PRON,amod,1.0,before,2,1,2,0,Dk5_B.conllu
61.0,būm,NOUN,58.0,ham,ADV,cc:preconj,3.0,before,3,1,2,0,Dk5_B.conllu
61.0,būm,NOUN,59.0,pad,ADP,case,2.0,before,3,1,2,0,Dk5_B.conllu
61.0,būm,NOUN,60.0,tan,NOUN,nmod,1.0,before,3,1,2,0,Dk5_B.conllu
66.0,būm,NOUN,62.0,ud,CCONJ,cc,4.0,before,4,1,2,0,Dk5_B.conllu
66.0,būm,NOUN,63.0,ham,ADV,advmod,3.0,before,4,1,2,0,Dk5_B.conllu
66.0,būm,NOUN,64.0,pad,ADP,case,2.0,before,4,1,2,0,Dk5_B.conllu
66.0,būm,NOUN,65.0,zamīg,NOUN,nmod,1.0,before,4,1,2,0,Dk5_B.conllu
70.0,xōg,NOUN,67.0,ud,CCONJ,cc,3.0,before,5,1,2,0,Dk5_B.conllu
70.0,xōg,NOUN,68.0,ham,ADV,advmod,2.0,before,5,1,2,0,Dk5_B.conllu
70.0,xōg,NOUN,69.0,nēk,ADJ,amod,1.0,before,5,1,2,0,Dk5_B.conllu
70.0,xōg,NOUN,72.0,dōšāramīh,NOUN,conj,2.0,after,5,2,2,0,Dk5_B.conllu
70.0,xōg,NOUN,75.0,ham,PRON,nmod,5.0,after,5,3,1,0,Dk5_B.conllu
72.0,dōšāramīh,NOUN,71.0,ud,CCONJ,cc,1.0,before,1,1,2,0,Dk5_B.conllu
75.0,ham,PRON,73.0,ī,DET,det,2.0,before,2,1,2,0,Dk5_B.conllu
75.0,ham,PRON,74.0,ō,ADP,case,1.0,before,2,1,2,0,Dk5_B.conllu
11.0,dēn,NOUN,10.0,pad,ADP,case,1.0,before,1,1,2,0,Dk5_B.conllu
13.0,menišnīh,NOUN,1.0,ham-pādan,NOUN,nsubj,12.0,before,4,1,2,0,Dk5_B.conllu
13.0,menišnīh,NOUN,7.0,a-nigerīd,ADJ,advcl,6.0,before,4,5,1,0,Dk5_B.conllu
13.0,menišnīh,NOUN,15.0,awēšān,PRON,nmod,2.0,after,4,1,2,0,Dk5_B.conllu
13.0,menišnīh,NOUN,16.0,ēk-did,PRON,nmod,3.0,after,4,2,1,0,Dk5_B.conllu
16.0,ēk-did,PRON,14.0,ī,DET,det,2.0,before,1,1,2,0,Dk5_B.conllu
5.0,abēnangīh,NOUN,10.0,frāz-šawišnīh,NOUN,nmod,5.0,after,1,6,1,0,Dk5_B.conllu
10.0,frāz-šawišnīh,NOUN,6.0,=iz,PART,advmod:emph,4.0,before,5,1,2,0,Dk5_B.conllu
10.0,frāz-šawišnīh,NOUN,7.0,ī,DET,det,3.0,before,5,1,2,0,Dk5_B.conllu
10.0,frāz-šawišnīh,NOUN,8.0,az1,ADP,case,2.0,before,5,1,2,0,Dk5_B.conllu
10.0,frāz-šawišnīh,NOUN,9.0,ān,DET,det,1.0,before,5,1,2,0,Dk5_B.conllu
10.0,frāz-šawišnīh,NOUN,13.0,kas,PRON,nmod,3.0,after,5,3,1,0,Dk5_B.conllu
13.0,kas,PRON,11.0,ī,DET,det,2.0,before,2,1,2,0,Dk5_B.conllu
13.0,kas,PRON,12.0,bē-gānag,ADJ,amod,1.0,before,2,1,2,0,Dk5_B.conllu
15.0,ōy,PRON,1.0,ud,CCONJ,cc,14.0,before,4,1,2,0,Dk5_B.conllu
15.0,ōy,PRON,4.0,nigerīdan,VERB,dislocated:topic,11.0,before,4,3,2,1,Dk5_B.conllu
15.0,ōy,PRON,5.0,abēnangīh,NOUN,nsubj,10.0,before,4,2,2,0,Dk5_B.conllu
15.0,ōy,PRON,14.0,ō,ADP,case,1.0,before,4,1,2,0,Dk5_B.conllu
3.0,tarsišn,NOUN,1.0,ud,CCONJ,cc,2.0,before,6,1,2,0,Dk5_B.conllu
3.0,tarsišn,NOUN,2.0,garān,ADJ,amod,1.0,before,6,1,2,0,Dk5_B.conllu
3.0,tarsišn,NOUN,5.0,zanišn,NOUN,conj,2.0,after,6,2,2,0,Dk5_B.conllu
3.0,tarsišn,NOUN,8.0,dušmen,NOUN,nmod,5.0,after,6,4,1,0,Dk5_B.conllu
3.0,tarsišn,NOUN,12.0,dīd,NOUN,obl,9.0,after,6,3,2,0,Dk5_B.conllu
3.0,tarsišn,NOUN,16.0,nēkīh,NOUN,nsubj,13.0,after,6,2,2,0,Dk5_B.conllu
5.0,zanišn,NOUN,4.0,ud,CCONJ,cc,1.0,before,1,1,2,0,Dk5_B.conllu
8.0,dušmen,NOUN,6.0,ī,DET,det,2.0,before,3,1,2,0,Dk5_B.conllu
8.0,dušmen,NOUN,7.0,mardōm,NOUN,nmod,1.0,before,3,1,2,0,Dk5_B.conllu
8.0,dušmen,NOUN,10.0,dēw,NOUN,conj,2.0,after,3,2,2,0,Dk5_B.conllu
10.0,dēw,NOUN,9.0,ud,CCONJ,cc,1.0,before,1,1,2,0,Dk5_B.conllu
12.0,dīd,NOUN,11.0,az1,ADP,case,1.0,before,2,1,2,0,Dk5_B.conllu
12.0,dīd,NOUN,14.0,ēd,PRON,nmod,2.0,after,2,2,1,0,Dk5_B.conllu
14.0,ēd,PRON,13.0,ī,DET,det,1.0,before,1,1,2,0,Dk5_B.conllu
16.0,nēkīh,NOUN,15.0,ōwōn,DET,det,1.0,before,1,1,2,0,Dk5_B.conllu
2.0,was-ummēdīh,NOUN,1.0,ud,CCONJ,cc,1.0,before,5,1,2,0,Dk5_B.conllu
2.0,was-ummēdīh,NOUN,4.0,xūbīh,NOUN,conj,2.0,after,5,2,2,0,Dk5_B.conllu
2.0,was-ummēdīh,NOUN,7.0,sūdīh,NOUN,conj,5.0,after,5,4,2,0,Dk5_B.conllu
2.0,was-ummēdīh,NOUN,13.0,mardōm,NOUN,obl,11.0,after,5,2,2,0,Dk5_B.conllu
2.0,was-ummēdīh,NOUN,15.0,pāyišnīgīh,NOUN,nsubj,13.0,after,5,3,2,0,Dk5_B.conllu
4.0,xūbīh,NOUN,3.0,abārīg,DET,det,1.0,before,1,1,2,0,Dk5_B.conllu
7.0,sūdīh,NOUN,5.0,ud,CCONJ,cc,2.0,before,3,1,2,0,Dk5_B.conllu
7.0,sūdīh,NOUN,6.0,paydāg,ADJ,amod,1.0,before,3,1,2,0,Dk5_B.conllu
7.0,sūdīh,NOUN,11.0,dar,NOUN,nmod,4.0,after,3,4,1,0,Dk5_B.conllu
11.0,dar,NOUN,8.0,ī,DET,det,3.0,before,3,1,2,0,Dk5_B.conllu
11.0,dar,NOUN,9.0,andar,ADP,case,2.0,before,3,1,2,0,Dk5_B.conllu
11.0,dar,NOUN,10.0,ham,DET,det,1.0,before,3,1,2,0,Dk5_B.conllu
13.0,mardōm,NOUN,12.0,pad,ADP,case,1.0,before,1,1,2,0,Dk5_B.conllu
15.0,pāyišnīgīh,NOUN,14.0,drust,ADJ,amod,1.0,before,2,1,2,0,Dk5_B.conllu
15.0,pāyišnīgīh,NOUN,18.0,hunar,NOUN,nmod,3.0,after,2,3,1,0,Dk5_B.conllu
18.0,hunar,NOUN,16.0,=iz,PART,advmod:emph,2.0,before,2,1,2,0,Dk5_B.conllu
18.0,hunar,NOUN,17.0,ī,DET,det,1.0,before,2,1,2,0,Dk5_B.conllu
5.0,tōhmag,NOUN,1.0,ud,CCONJ,cc,4.0,before,5,1,2,0,Dk5_B.conllu
5.0,tōhmag,NOUN,2.0,šāyendagīh,NOUN,nsubj,3.0,before,5,1,2,0,Dk5_B.conllu
5.0,tōhmag,NOUN,3.0,wāspuhragān-īhā,ADV,advmod,2.0,before,5,1,2,0,Dk5_B.conllu
5.0,tōhmag,NOUN,4.0,andar,ADP,case,1.0,before,5,1,2,0,Dk5_B.conllu
5.0,tōhmag,NOUN,6.0,tōhmag,NOUN,compound:redup,1.0,after,5,1,2,0,Dk5_B.conllu
1.0,§,NOUN,2.0,rāy,ADP,case,1.0,after,1,1,2,0,Dk5_B.conllu
4.0,wizīdagīh,NOUN,3.0,pad,ADP,case,1.0,before,1,1,2,0,Dk5_B.conllu
4.0,āhōg,NOUN,2.0,abārīg,DET,det,2.0,before,2,1,2,0,Dk5_B.conllu
4.0,āhōg,NOUN,3.0,was,DET,det,1.0,before,2,1,2,0,Dk5_B.conllu
3.0,abar-ēstišnīh,NOUN,5.0,bun,NOUN,nmod,2.0,after,1,2,2,0,Dk5_B.conllu
5.0,bun,NOUN,6.0,dēn,NOUN,nmod,1.0,after,1,2,1,0,Dk5_B.conllu
6.0,dēn,NOUN,4.0,ī,DET,det,2.0,before,1,1,2,0,Dk5_B.conllu
12.0,sālār,NOUN,10.0,ēč,DET,det,2.0,before,2,1,2,0,Dk5_B.conllu
12.0,sālār,NOUN,11.0,hupaydāg,ADJ,amod,1.0,before,2,1,2,0,Dk5_B.conllu
14.0,ōy,PRON,13.0,az1,ADP,case,1.0,before,1,1,2,0,Dk5_B.conllu
17.0,čand,PRON,19.0,paygāmbar,NOUN,appos,2.0,after,1,4,2,0,Dk5_B.conllu
19.0,paygāmbar,NOUN,21.0,waxšwarān,NOUN,conj,2.0,after,3,2,2,0,Dk5_B.conllu
19.0,paygāmbar,NOUN,23.0,handarz,NOUN,conj,4.0,after,3,5,2,0,Dk5_B.conllu
19.0,paygāmbar,NOUN,36.0,framān,NOUN,conj,17.0,after,3,3,2,0,Dk5_B.conllu
21.0,waxšwarān,NOUN,20.0,ud,CCONJ,cc,1.0,before,1,1,2,0,Dk5_B.conllu
23.0,handarz,NOUN,22.0,mādagwar-īhā,ADV,advmod,1.0,before,4,1,2,0,Dk5_B.conllu
23.0,handarz,NOUN,27.0,zardušt,PROPN,nmod,4.0,after,4,3,1,0,Dk5_B.conllu
23.0,handarz,NOUN,29.0,dādār,NOUN,nmod,6.0,after,4,4,2,0,Dk5_B.conllu
23.0,handarz,NOUN,33.0,ham-rasišnīh,NOUN,nmod,10.0,after,4,2,2,0,Dk5_B.conllu
27.0,zardušt,PROPN,24.0,ī,DET,det,3.0,before,2,1,2,0,Dk5_B.conllu
27.0,zardušt,PROPN,25.0,abēzag,ADJ,amod,2.0,before,2,2,2,0,Dk5_B.conllu
29.0,dādār,NOUN,28.0,az1,ADP,case,1.0,before,3,1,2,0,Dk5_B.conllu
29.0,dādār,NOUN,30.0,ohrmazd,PROPN,appos,1.0,after,3,1,2,0,Dk5_B.conllu
29.0,dādār,NOUN,31.0,xwad,PRON,advmod:emph,2.0,after,3,1,2,0,Dk5_B.conllu
33.0,ham-rasišnīh,NOUN,32.0,pad,ADP,case,1.0,before,1,1,2,0,Dk5_B.conllu
36.0,framān,NOUN,34.0,ud,CCONJ,cc,2.0,before,2,1,2,0,Dk5_B.conllu
36.0,framān,NOUN,35.0,rasišnīg,ADJ,amod,1.0,before,2,1,2,0,Dk5_B.conllu
2.0,paristišn,NOUN,1.0,abar,ADP,case,1.0,before,2,1,2,0,Dk5_B.conllu
2.0,paristišn,NOUN,26.0,xwēš,PRON,advcl,24.0,after,2,7,2,0,Dk5_B.conllu
13.0,spennāg-mēnōy,PROPN,10.0,ān,DET,det,3.0,before,2,1,2,0,Dk5_B.conllu
13.0,spennāg-mēnōy,PROPN,12.0,xwābar,ADJ,amod,1.0,before,2,2,1,0,Dk5_B.conllu
16.0,āfrīdārīh,NOUN,14.0,pad,ADP,case,2.0,before,3,1,2,0,Dk5_B.conllu
16.0,āfrīdārīh,NOUN,15.0,dahišn,NOUN,nmod,1.0,before,3,1,2,0,Dk5_B.conllu
16.0,āfrīdārīh,NOUN,18.0,abārīg,DET,conj,2.0,after,3,2,2,0,Dk5_B.conllu
20.0,stāyišn,NOUN,19.0,ān,DET,det,1.0,before,3,1,2,0,Dk5_B.conllu
20.0,stāyišn,NOUN,22.0,paristišn,NOUN,conj,2.0,after,3,2,2,0,Dk5_B.conllu
20.0,stāyišn,NOUN,24.0,dahišn,NOUN,nmod,4.0,after,3,2,1,0,Dk5_B.conllu
22.0,paristišn,NOUN,21.0,hammis,ADP,case,1.0,before,1,1,2,0,Dk5_B.conllu
24.0,dahišn,NOUN,23.0,ī,DET,det,1.0,before,1,1,2,0,Dk5_B.conllu
26.0,xwēš,PRON,3.0,kū,SCONJ,mark,23.0,before,6,1,2,0,Dk5_B.conllu
26.0,xwēš,PRON,5.0,menīdār-īhā,ADV,advmod,21.0,before,6,5,2,0,Dk5_B.conllu
26.0,xwēš,PRON,13.0,spennāg-mēnōy,PROPN,obl,13.0,before,6,3,2,0,Dk5_B.conllu
26.0,xwēš,PRON,16.0,āfrīdārīh,NOUN,obl,10.0,before,6,4,2,0,Dk5_B.conllu
26.0,xwēš,PRON,20.0,stāyišn,NOUN,nsubj,6.0,before,6,4,2,0,Dk5_B.conllu
26.0,xwēš,PRON,25.0,nē,PART,advmod,1.0,before,6,1,2,0,Dk5_B.conllu
3.0,ōy,PRON,2.0,pad,ADP,case,1.0,before,1,1,2,0,Dk5_B.conllu
7.0,stāyišnīgīh,NOUN,1.0,hamāg,PRON,nsubj,6.0,before,5,1,2,0,Dk5_B.conllu
7.0,stāyišnīgīh,NOUN,4.0,bowandag-spās-īhā,ADV,advmod,3.0,before,5,2,2,0,Dk5_B.conllu
7.0,stāyišnīgīh,NOUN,5.0,pad,ADP,case,2.0,before,5,1,2,0,Dk5_B.conllu
7.0,stāyišnīgīh,NOUN,6.0,ham,ADV,cc:preconj,1.0,before,5,1,2,0,Dk5_B.conllu
7.0,stāyišnīgīh,NOUN,9.0,paristišnīh,NOUN,conj,2.0,after,5,2,2,0,Dk5_B.conllu
9.0,paristišnīh,NOUN,8.0,ham,ADV,cc,1.0,before,1,1,2,0,Dk5_B.conllu
3.0,šnūmanīh,NOUN,2.0,fradom,ADJ,amod,1.0,before,2,1,2,0,Dk5_B.conllu
3.0,šnūmanīh,NOUN,7.0,namāz,NOUN,nmod,4.0,after,2,4,1,0,Dk5_B.conllu
7.0,namāz,NOUN,4.0,ī,DET,det,3.0,before,3,1,2,0,Dk5_B.conllu
7.0,namāz,NOUN,5.0,andar,ADP,case,2.0,before,3,1,2,0,Dk5_B.conllu
7.0,namāz,NOUN,6.0,ēzišn,NOUN,nmod,1.0,before,3,1,2,0,Dk5_B.conllu
8.0,ān,PRON,1.0,ud,CCONJ,cc,7.0,before,4,1,2,0,Dk5_B.conllu
8.0,ān,PRON,3.0,šnūmanīh,NOUN,nsubj,5.0,before,4,3,2,0,Dk5_B.conllu
8.0,ān,PRON,11.0,xwaršēd,NOUN,nmod,3.0,after,4,3,1,0,Dk5_B.conllu
8.0,ān,PRON,12.0,fradom,ADV,advcl,4.0,after,4,3,2,0,Dk5_B.conllu
11.0,xwaršēd,NOUN,9.0,ī,DET,det,2.0,before,2,1,2,0,Dk5_B.conllu
11.0,xwaršēd,NOUN,10.0,padīrag,ADV,case,1.0,before,2,1,2,0,Dk5_B.conllu
14.0,dādār,NOUN,13.0,ō,ADP,case,1.0,before,2,1,2,0,Dk5_B.conllu
14.0,dādār,NOUN,15.0,ohrmazd,PROPN,appos,1.0,after,2,1,2,0,Dk5_B.conllu
20.0,bār,NOUN,19.0,se,NUM,nummod,1.0,before,2,1,2,0,Dk5_B.conllu
20.0,bār,NOUN,22.0,rōz,NOUN,nmod,2.0,after,2,3,2,0,Dk5_B.conllu
22.0,rōz,NOUN,21.0,andar,ADP,case,1.0,before,2,1,2,0,Dk5_B.conllu
22.0,rōz,NOUN,24.0,huwaxš,NOUN,nmod,2.0,after,2,4,2,0,Dk5_B.conllu
24.0,huwaxš,NOUN,23.0,pad,ADP,case,1.0,before,3,1,2,0,Dk5_B.conllu
24.0,huwaxš,NOUN,26.0,nēmrōz,NOUN,conj,2.0,after,3,2,2,0,Dk5_B.conllu
24.0,huwaxš,NOUN,28.0,hū-frāšmō-dād,NOUN,conj,4.0,after,3,2,2,0,Dk5_B.conllu
26.0,nēmrōz,NOUN,25.0,ud,CCONJ,cc,1.0,before,1,1,2,0,Dk5_B.conllu
28.0,hū-frāšmō-dād,NOUN,27.0,ud,CCONJ,cc,1.0,before,1,1,2,0,Dk5_B.conllu
6.0,xšnūman,PROPN,5.0,pad,ADP,case,1.0,before,2,1,2,0,Dk5_B.conllu
6.0,xšnūman,PROPN,8.0,rahwōbirzad,PROPN,nmod,2.0,after,2,2,1,0,Dk5_B.conllu
8.0,rahwōbirzad,PROPN,7.0,ī,DET,det,1.0,before,1,1,2,0,Dk5_B.conllu
10.0,warzišn,NOUN,9.0,abārīg,DET,det,1.0,before,2,1,2,0,Dk5_B.conllu
10.0,warzišn,NOUN,12.0,gāhānbār,PROPN,nmod,2.0,after,2,2,1,0,Dk5_B.conllu
12.0,gāhānbār,PROPN,11.0,ī,DET,det,1.0,before,1,1,2,0,Dk5_B.conllu
2.0,sāl,NOUN,1.0,pad-andar,ADP,case,1.0,before,1,1,2,0,Dk5_B.conllu
5.0,hangām,NOUN,2.0,sāl,NOUN,nmod,3.0,before,4,2,2,0,Dk5_B.conllu
5.0,hangām,NOUN,3.0,pad,ADP,case,2.0,before,4,1,2,0,Dk5_B.conllu
5.0,hangām,NOUN,4.0,šaš,NUM,nummod,1.0,before,4,1,2,0,Dk5_B.conllu
5.0,hangām,NOUN,7.0,gāhānbār,PROPN,nmod,2.0,after,4,2,1,0,Dk5_B.conllu
7.0,gāhānbār,PROPN,6.0,ī,DET,det,1.0,before,1,1,2,0,Dk5_B.conllu
9.0,ǰār,NOUN,8.0,harw,DET,det,1.0,before,2,1,2,0,Dk5_B.conllu
9.0,ǰār,NOUN,10.0,ēw,NUM,nummod,1.0,after,2,1,2,0,Dk5_B.conllu
